"SubnetIDString","SubnetID","SiteName","DcInSite","MaskBits","SubnetMask"
"55.13.184.0/21","55.13.184.0","US-S00208","False","21","255.255.248.0"
"55.6.8.0/21","55.6.8.0","US-S00170","False","21","255.255.248.0"
"55.80.8.0/21","55.80.8.0","US-S00220","False","21","255.255.248.0"
"10.194.14.0/23","10.194.14.0","US-S00250","False","23","255.255.254.0"
"156.88.23.0/24","156.88.23.0","US-S00163","False","24","255.255.255.0"
"10.212.154.0/23","10.212.154.0","US-S00228","False","23","255.255.254.0"
"55.117.152.0/21","55.117.152.0","US-S00224","False","21","255.255.248.0"
"55.16.168.0/21","55.16.168.0","US-S00221","False","21","255.255.248.0"
"55.114.136.0/21","55.114.136.0","US-S00256","False","21","255.255.248.0"
"10.199.196.0/23","10.199.196.0","US-S00182","False","23","255.255.254.0"
"55.37.40.0/21","55.37.40.0","US-S00160","False","21","255.255.248.0"
"55.44.168.0/21","55.44.168.0","US-S00230","False","21","255.255.248.0"
"55.85.192.0/21","55.85.192.0","US-S00228","False","21","255.255.248.0"
"55.17.120.0/21","55.17.120.0","US-S00173","False","21","255.255.248.0"
"156.87.18.0/24","156.87.18.0","US-S00189","False","24","255.255.255.0"
"156.86.57.0/24","156.86.57.0","US-S00210","False","24","255.255.255.0"
"161.164.171.0/24","161.164.171.0","US-S00239","False","24","255.255.255.0"
"156.85.26.0/24","156.85.26.0","US-S00156","False","24","255.255.255.0"
"161.175.147.0/24","161.175.147.0","US-S00195","False","24","255.255.255.0"
"161.175.161.0/24","161.175.161.0","US-S00253","False","24","255.255.255.0"
"156.86.64.0/24","156.86.64.0","US-S00232","False","24","255.255.255.0"
"55.121.16.0/21","55.121.16.0","US-S00238","False","21","255.255.248.0"
"55.114.216.0/21","55.114.216.0","US-S00254","False","21","255.255.248.0"
"161.164.184.0/24","161.164.184.0","US-S00236","False","24","255.255.255.0"
"55.22.96.0/21","55.22.96.0","US-S00196","False","21","255.255.248.0"
"55.117.224.0/21","55.117.224.0","US-S00162","False","21","255.255.248.0"
"10.192.50.0/23","10.192.50.0","US-S00170","False","23","255.255.254.0"
"55.18.224.0/21","55.18.224.0","US-S00127","False","21","255.255.248.0"
"10.197.2.0/23","10.197.2.0","US-S00164","False","23","255.255.254.0"
"55.8.176.0/21","55.8.176.0","US-S00217","False","21","255.255.248.0"
"156.87.30.0/24","156.87.30.0","US-S00237","False","24","255.255.255.0"
"55.26.216.0/21","55.26.216.0","US-S00184","False","21","255.255.248.0"
"10.200.16.0/23","10.200.16.0","US-S00214","False","23","255.255.254.0"
"10.200.158.0/23","10.200.158.0","US-S00241","False","23","255.255.254.0"
"10.221.132.0/23","10.221.132.0","US-S00211","False","23","255.255.254.0"
"10.194.26.0/23","10.194.26.0","US-S00217","False","23","255.255.254.0"
"10.197.6.0/23","10.197.6.0","US-S00191","False","23","255.255.254.0"
"10.70.76.0/24","10.70.76.0","US-S00257","False","24","255.255.255.0"
"10.215.22.0/23","10.215.22.0","US-S00226","False","23","255.255.254.0"
"10.9.63.32/30","10.9.63.32","US-S05315","False","30","255.255.255.252"
"161.175.191.0/24","161.175.191.0","US-S00165","False","24","255.255.255.0"
"55.91.96.0/21","55.91.96.0","US-S00185","False","21","255.255.248.0"
"10.196.38.0/23","10.196.38.0","US-S00180","False","23","255.255.254.0"
"156.88.24.0/24","156.88.24.0","US-S00171","False","24","255.255.255.0"
"10.71.84.0/24","10.71.84.0","US-S00212","False","24","255.255.255.0"
"55.121.240.0/21","55.121.240.0","US-S00257","False","21","255.255.248.0"
"10.196.92.0/23","10.196.92.0","US-S00177","False","23","255.255.254.0"
"161.164.83.0/24","161.164.83.0","US-S00162","False","24","255.255.255.0"
"156.86.61.0/24","156.86.61.0","US-S00225","False","24","255.255.255.0"
"156.88.20.0/24","156.88.20.0","US-S00157","False","24","255.255.255.0"
"10.211.180.0/23","10.211.180.0","US-S00218","False","23","255.255.254.0"
"156.86.49.0/24","156.86.49.0","US-S00177","False","24","255.255.255.0"
"55.88.232.0/21","55.88.232.0","US-S00198","False","21","255.255.248.0"
"10.221.138.0/23","10.221.138.0","US-S00242","False","23","255.255.254.0"
"10.67.220.0/24","10.67.220.0","US-S00242","False","24","255.255.255.0"
"55.22.120.0/21","55.22.120.0","US-S00199","False","21","255.255.248.0"
"10.200.156.0/23","10.200.156.0","US-S00235","False","23","255.255.254.0"
"10.222.80.0/23","10.222.80.0","US-S00257","False","23","255.255.254.0"
"10.196.70.0/23","10.196.70.0","US-S00200","False","23","255.255.254.0"
"55.16.152.0/21","55.16.152.0","US-S00180","False","21","255.255.248.0"
"161.175.152.0/24","161.175.152.0","US-S00222","False","24","255.255.255.0"
"10.198.18.0/23","10.198.18.0","US-S00207","False","23","255.255.254.0"
"156.86.68.0/24","156.86.68.0","US-S00247","False","24","255.255.255.0"
"156.89.10.0/24","156.89.10.0","US-S00230","False","24","255.255.255.0"
"10.221.136.0/23","10.221.136.0","US-S00239","False","23","255.255.254.0"
"156.89.9.0/24","156.89.9.0","US-S00209","False","24","255.255.255.0"
"55.19.56.0/21","55.19.56.0","US-S00166","False","21","255.255.248.0"
"10.213.10.0/23","10.213.10.0","US-S00220","False","23","255.255.254.0"
"10.196.46.0/23","10.196.46.0","US-S00231","False","23","255.255.254.0"
"156.86.70.0/24","156.86.70.0","US-S00251","False","24","255.255.255.0"
"156.87.19.0/24","156.87.19.0","US-S00191","False","24","255.255.255.0"
"10.213.76.0/23","10.213.76.0","US-S00190","False","23","255.255.254.0"
"156.87.26.0/24","156.87.26.0","US-S00215","False","24","255.255.255.0"
"10.221.134.0/23","10.221.134.0","US-S00233","False","23","255.255.254.0"
"156.88.34.0/24","156.88.34.0","US-S00235","False","24","255.255.255.0"
"55.21.232.0/21","55.21.232.0","US-S00488","False","21","255.255.248.0"
"161.163.220.12/30","161.163.220.12","BD-S09600","False","30","255.255.255.252"
"55.4.200.0/21","55.4.200.0","US-S00002","False","21","255.255.248.0"
"10.223.104.0/23","10.223.104.0","US-S00047","False","23","255.255.254.0"
"55.21.136.0/21","55.21.136.0","US-S00095","False","21","255.255.248.0"
"55.28.104.0/21","55.28.104.0","US-S00415","False","21","255.255.248.0"
"10.216.0.0/23","10.216.0.0","US-S00003","False","23","255.255.254.0"
"10.221.98.0/23","10.221.98.0","US-S00014","False","23","255.255.254.0"
"161.163.211.0/25","161.163.211.0","CN-S09000","True","25","255.255.255.128"
"10.127.247.20/30","10.127.247.20","UK-S07442","False","30","255.255.255.252"
"55.24.56.0/21","55.24.56.0","US-S00093","False","21","255.255.248.0"
"10.9.63.4/30","10.9.63.4","US-S06056","False","30","255.255.255.252"
"55.120.208.0/21","55.120.208.0","US-S00027","False","21","255.255.248.0"
"10.127.245.84/30","10.127.245.84","UK-S07452","False","30","255.255.255.252"
"55.57.88.0/21","55.57.88.0","US-S00033","False","21","255.255.248.0"
"10.199.46.0/23","10.199.46.0","US-S00480","False","23","255.255.254.0"
"10.153.242.0/23","10.153.242.0","US-S07014","False","23","255.255.254.0"
"10.196.136.0/23","10.196.136.0","US-S00473","False","23","255.255.254.0"
"55.120.232.0/21","55.120.232.0","US-S00407","False","21","255.255.248.0"
"55.35.176.0/21","55.35.176.0","US-S00427","False","21","255.255.248.0"
"156.85.13.0/24","156.85.13.0","US-S00069","False","24","255.255.255.0"
"10.135.16.0/20","10.135.16.0","BR-HOMEOFFICE","False","20","255.255.240.0"
"55.49.168.0/21","55.49.168.0","US-S00470","False","21","255.255.248.0"
"55.22.0.0/21","55.22.0.0","US-S00037","False","21","255.255.248.0"
"10.206.6.0/23","10.206.6.0","US-S00465","False","23","255.255.254.0"
"146.132.212.0/23","146.132.212.0","US-S07005","False","23","255.255.254.0"
"161.163.222.26/32","161.163.222.26","TW-S09300","False","32","255.255.255.255"
"55.2.160.0/21","55.2.160.0","US-S00084","False","21","255.255.248.0"
"10.8.255.72/30","10.8.255.72","US-S06060","False","30","255.255.255.252"
"55.28.112.0/21","55.28.112.0","US-S00425","False","21","255.255.248.0"
"10.222.46.0/23","10.222.46.0","US-S00125","False","23","255.255.254.0"
"156.88.4.0/24","156.88.4.0","US-S00042","False","24","255.255.255.0"
"10.127.247.52/30","10.127.247.52","UK-S07422","False","30","255.255.255.252"
"10.193.128.0/23","10.193.128.0","US-S00015","False","23","255.255.254.0"
"55.121.48.0/21","55.121.48.0","US-S00125","False","21","255.255.248.0"
"55.10.224.0/21","55.10.224.0","US-S00080","False","21","255.255.248.0"
"161.173.223.0/24","161.173.223.0","US-S09193","False","24","255.255.255.0"
"10.200.8.0/23","10.200.8.0","US-S00131","False","23","255.255.254.0"
"55.34.88.0/21","55.34.88.0","US-S00045","False","21","255.255.248.0"
"55.75.104.0/21","55.75.104.0","US-S00050","False","21","255.255.248.0"
"10.156.104.0/21","10.156.104.0","UK-S07443","False","21","255.255.248.0"
"55.115.216.0/21","55.115.216.0","US-S00146","False","21","255.255.248.0"
"55.131.128.0/21","55.131.128.0","US-S00056","False","21","255.255.248.0"
"10.164.24.0/21","10.164.24.0","AR-S07433","False","21","255.255.248.0"
"55.134.200.0/21","55.134.200.0","US-S00130","False","21","255.255.248.0"
"10.210.246.0/23","10.210.246.0","US-S00050","False","23","255.255.254.0"
"156.86.39.0/24","156.86.39.0","US-S00137","False","24","255.255.255.0"
"172.26.60.164/32","172.26.60.164","ISD-EXCH","True","32","255.255.255.255"
"161.176.201.0/24","161.176.201.0","AR-S07433","False","24","255.255.255.0"
"10.127.245.64/30","10.127.245.64","UK-S07447","False","30","255.255.255.252"
"10.68.64.0/24","10.68.64.0","US-S00075","False","24","255.255.255.0"
"10.200.134.0/23","10.200.134.0","US-S00057","False","23","255.255.254.0"
"10.67.172.0/24","10.67.172.0","US-S00150","False","24","255.255.255.0"
"161.177.0.180/30","161.177.0.180","MX-S06388","False","30","255.255.255.252"
"55.84.88.0/21","55.84.88.0","US-S00148","False","21","255.255.248.0"
"161.174.240.12/30","161.174.240.12","CA-Toronto-HO","True","30","255.255.255.252"
"10.192.0.0/23","10.192.0.0","US-S00002","False","23","255.255.254.0"
"10.206.8.0/23","10.206.8.0","US-S00482","False","23","255.255.254.0"
"10.5.8.0/22","10.5.8.0","BR-S07457","False","22","255.255.252.0"
"156.84.3.0/24","156.84.3.0","US-S00005","False","24","255.255.255.0"
"10.192.2.0/23","10.192.2.0","US-S00005","False","23","255.255.254.0"
"10.70.200.0/24","10.70.200.0","US-S00125","False","24","255.255.255.0"
"172.26.2.0/23","172.26.2.0","ISD","True","23","255.255.254.0"
"55.76.136.0/21","55.76.136.0","US-S00448","False","21","255.255.248.0"
"161.177.47.0/28","161.177.47.0","MX-Polanco","False","28","255.255.255.240"
"161.164.118.0/24","161.164.118.0","US-S00128","False","24","255.255.255.0"
"10.156.152.0/21","10.156.152.0","UK-S07487","False","21","255.255.248.0"
"10.196.106.0/23","10.196.106.0","US-S00474","False","23","255.255.254.0"
"161.163.53.0/24","161.163.53.0","TW-S09300","False","24","255.255.255.0"
"55.39.72.0/21","55.39.72.0","US-S00085","False","21","255.255.248.0"
"10.196.66.0/23","10.196.66.0","US-S00068","False","23","255.255.254.0"
"10.197.128.0/23","10.197.128.0","US-S00037","False","23","255.255.254.0"
"156.85.9.0/24","156.85.9.0","US-S00043","False","24","255.255.255.0"
"10.200.130.0/23","10.200.130.0","US-S00039","False","23","255.255.254.0"
"10.156.96.0/21","10.156.96.0","UK-S07442","False","21","255.255.248.0"
"10.127.247.96/30","10.127.247.96","UK-S07454","False","30","255.255.255.252"
"55.32.192.0/21","55.32.192.0","US-S00414","False","21","255.255.248.0"
"10.127.247.60/30","10.127.247.60","UK-S07438","False","30","255.255.255.252"
"55.37.240.0/21","55.37.240.0","US-S00131","False","21","255.255.248.0"
"55.72.72.0/21","55.72.72.0","US-S00051","False","21","255.255.248.0"
"156.86.16.0/24","156.86.16.0","US-S00093","False","24","255.255.255.0"
"10.221.80.0/23","10.221.80.0","US-S00128","False","23","255.255.254.0"
"55.33.0.0/21","55.33.0.0","US-S00457","False","21","255.255.248.0"
"55.114.192.0/21","55.114.192.0","US-S00405","False","21","255.255.248.0"
"55.32.216.0/21","55.32.216.0","US-S00438","False","21","255.255.248.0"
"55.89.0.0/21","55.89.0.0","US-S00467","False","21","255.255.248.0"
"55.92.72.0/21","55.92.72.0","US-S00497","False","21","255.255.248.0"
"10.127.247.128/30","10.127.247.128","UK-S07430","False","30","255.255.255.252"
"10.168.2.0/23","10.168.2.0","ISD","True","23","255.255.254.0"
"10.127.247.12/30","10.127.247.12","UK-S07451","False","30","255.255.255.252"
"55.37.208.0/21","55.37.208.0","US-S00023","False","21","255.255.248.0"
"172.26.60.167/32","172.26.60.167","ISD-EXCH","True","32","255.255.255.255"
"10.214.112.0/23","10.214.112.0","US-S00013","False","23","255.255.254.0"
"10.222.78.0/23","10.222.78.0","US-S00122","False","23","255.255.254.0"
"55.121.8.0/21","55.121.8.0","US-S00020","False","21","255.255.248.0"
"10.198.60.0/23","10.198.60.0","US-S00493","False","23","255.255.254.0"
"10.198.22.0/23","10.198.22.0","US-S00247","False","23","255.255.254.0"
"55.125.96.0/21","55.125.96.0","US-S00062","False","21","255.255.248.0"
"161.175.121.0/24","161.175.121.0","US-S00013","False","24","255.255.255.0"
"55.145.192.0/21","55.145.192.0","US-S00135","False","21","255.255.248.0"
"55.79.32.0/21","55.79.32.0","US-S00058","False","21","255.255.248.0"
"10.127.245.52/30","10.127.245.52","UK-S07422","False","30","255.255.255.252"
"10.192.36.0/23","10.192.36.0","US-S00086","False","23","255.255.254.0"
"10.196.6.0/23","10.196.6.0","US-S00041","False","23","255.255.254.0"
"10.197.134.0/23","10.197.134.0","US-S00063","False","23","255.255.254.0"
"55.84.200.0/21","55.84.200.0","US-S00100","False","21","255.255.248.0"
"10.196.224.0/23","10.196.224.0","US-S00132","False","23","255.255.254.0"
"156.86.36.0/24","156.86.36.0","US-S00132","False","24","255.255.255.0"
"10.222.76.0/23","10.222.76.0","US-S00087","False","23","255.255.254.0"
"55.19.128.0/21","55.19.128.0","US-S00132","False","21","255.255.248.0"
"55.86.16.0/21","55.86.16.0","US-S00109","False","21","255.255.248.0"
"10.215.54.0/23","10.215.54.0","US-S00428","False","23","255.255.254.0"
"10.200.198.0/23","10.200.198.0","US-S00443","False","23","255.255.254.0"
"10.193.30.0/23","10.193.30.0","US-S00411","False","23","255.255.254.0"
"156.84.36.0/24","156.84.36.0","US-S00091","False","24","255.255.255.0"
"55.15.72.0/21","55.15.72.0","US-S00451","False","21","255.255.248.0"
"156.84.31.0/24","156.84.31.0","US-S00078","False","24","255.255.255.0"
"55.95.64.0/21","55.95.64.0","US-S00442","False","21","255.255.248.0"
"156.84.12.0/24","156.84.12.0","US-S00018","False","24","255.255.255.0"
"10.127.247.100/30","10.127.247.100","UK-S07487","False","30","255.255.255.252"
"55.7.96.0/21","55.7.96.0","US-S00061","False","21","255.255.248.0"
"10.192.26.0/23","10.192.26.0","US-S00061","False","23","255.255.254.0"
"10.221.58.0/23","10.221.58.0","US-S00010","False","23","255.255.254.0"
"10.194.182.0/23","10.194.182.0","US-S00490","False","23","255.255.254.0"
"10.196.32.0/23","10.196.32.0","US-S00073","False","23","255.255.254.0"
"10.192.134.0/23","10.192.134.0","US-S00074","False","23","255.255.254.0"
"55.89.248.0/21","55.89.248.0","US-S00036","False","21","255.255.248.0"
"10.5.248.4/30","10.5.248.4","BR-S07457","False","30","255.255.255.252"
"10.70.104.0/24","10.70.104.0","US-S00079","False","24","255.255.255.0"
"55.117.168.0/21","55.117.168.0","US-S00426","False","21","255.255.248.0"
"55.13.160.0/21","55.13.160.0","US-S00098","False","21","255.255.248.0"
"10.156.128.0/21","10.156.128.0","UK-S07449","False","21","255.255.248.0"
"10.127.245.56/30","10.127.245.56","UK-S07450","False","30","255.255.255.252"
"10.9.32.120/30","10.9.32.120","IT-S09550","False","30","255.255.255.252"
"55.93.184.0/21","55.93.184.0","US-S00428","False","21","255.255.248.0"
"10.206.86.0/23","10.206.86.0","US-S00033","False","23","255.255.254.0"
"55.19.144.0/21","55.19.144.0","US-S00499","False","21","255.255.248.0"
"55.22.16.0/21","55.22.16.0","US-S00060","False","21","255.255.248.0"
"156.86.24.0/24","156.86.24.0","US-S00108","False","24","255.255.255.0"
"146.132.214.0/23","146.132.214.0","US-S07005","False","23","255.255.254.0"
"161.175.18.0/24","161.175.18.0","US-S00109","False","24","255.255.255.0"
"55.139.152.0/21","55.139.152.0","US-S00024","False","21","255.255.248.0"
"55.88.56.0/21","55.88.56.0","US-S00031","False","21","255.255.248.0"
"161.176.168.0/24","161.176.168.0","US-S00090","False","24","255.255.255.0"
"146.132.20.192/26","146.132.20.192","BD-S09600","False","26","255.255.255.192"
"156.87.4.0/24","156.87.4.0","US-S00063","False","24","255.255.255.0"
"55.22.232.0/21","55.22.232.0","US-S00481","False","21","255.255.248.0"
"55.6.56.0/21","55.6.56.0","US-S00096","False","21","255.255.248.0"
"161.176.196.0/24","161.176.196.0","AR-HOMEOFFICE","True","24","255.255.255.0"
"156.87.3.0/24","156.87.3.0","US-S00060","False","24","255.255.255.0"
"10.198.104.0/23","10.198.104.0","US-S00021","False","23","255.255.254.0"
"55.33.136.0/21","55.33.136.0","US-S00408","False","21","255.255.248.0"
"55.33.112.0/21","55.33.112.0","US-S00011","False","21","255.255.248.0"
"10.200.192.0/23","10.200.192.0","US-S00414","False","23","255.255.254.0"
"156.88.7.0/24","156.88.7.0","US-S00071","False","24","255.255.255.0"
"10.168.8.0/23","10.168.8.0","US-S08872","False","23","255.255.254.0"
"55.28.192.0/21","55.28.192.0","US-S00487","False","21","255.255.248.0"
"55.16.40.0/21","55.16.40.0","US-S00097","False","21","255.255.248.0"
"10.192.38.0/23","10.192.38.0","US-S00088","False","23","255.255.254.0"
"55.6.200.0/21","55.6.200.0","US-S00123","False","21","255.255.248.0"
"161.176.86.0/24","161.176.86.0","US-S00070","False","24","255.255.255.0"
"156.87.5.0/24","156.87.5.0","US-S00072","False","24","255.255.255.0"
"55.86.72.0/21","55.86.72.0","US-S00070","False","21","255.255.248.0"
"10.11.11.128/25","10.11.11.128","PK-S09870","False","25","255.255.255.128"
"10.164.62.192/26","10.164.62.192","MX-S07486","False","26","255.255.255.192"
"10.197.186.0/23","10.197.186.0","US-S00481","False","23","255.255.254.0"
"55.150.56.0/21","55.150.56.0","US-S00113","False","21","255.255.248.0"
"10.221.130.0/23","10.221.130.0","US-S00150","False","23","255.255.254.0"
"55.36.200.0/21","55.36.200.0","US-S00116","False","21","255.255.248.0"
"146.132.198.0/24","146.132.198.0","US-S07005","False","24","255.255.255.0"
"10.127.249.224/27","10.127.249.224","UK-S07439","False","27","255.255.255.224"
"55.19.112.0/21","55.19.112.0","US-S00064","False","21","255.255.248.0"
"55.24.80.0/21","55.24.80.0","US-S00117","False","21","255.255.248.0"
"55.7.120.0/21","55.7.120.0","US-S00052","False","21","255.255.248.0"
"55.22.32.0/21","55.22.32.0","US-S00072","False","21","255.255.248.0"
"55.3.176.0/21","55.3.176.0","US-S00447","False","21","255.255.248.0"
"161.174.8.0/24","161.174.8.0","CA-Toronto-HO","True","24","255.255.255.0"
"10.196.60.0/23","10.196.60.0","US-S00464","False","23","255.255.254.0"
"55.16.240.0/21","55.16.240.0","US-S00464","False","21","255.255.248.0"
"10.127.248.96/27","10.127.248.96","UK-S07451","False","27","255.255.255.224"
